,q,r,s,time,Ca_cyt,IP3,Ca_stored,IP3R_act
24,4.0,0.0,-4.0,94.5,0.06383297587143205,0.10836283594735267,10.46576769799226,0.8067948390482667
25,4.0,1.0,-5.0,88.0,0.061325809052319775,0.10150675879428056,10.479319951068547,0.7590235957982057
26,3.0,2.0,-5.0,60.5,0.08008212457246174,0.16047432261253092,10.377934461770488,0.8411371612642617
27,3.0,3.0,-6.0,57.5,0.07772579816461027,0.15344546588540647,10.390671361272377,0.8430784990476363
28,2.0,4.0,-6.0,96.0,0.06444144782808997,0.1102387739058864,10.4624786603887,0.8139624936897493
29,2.0,5.0,-7.0,84.5,0.060406734038585264,0.10247719407307483,10.484287924115767,0.7174263437438739
30,5.0,0.0,-5.0,62.5,0.08250548114459376,0.167210036179263,10.36483523705626,0.8393991755033577
31,5.0,1.0,-6.0,96.5,0.06464455854418102,0.1108712179480946,10.461380764626046,0.8161060048312718
32,4.0,2.0,-6.0,107.5,0.06903467616814597,0.12500416037623086,10.437650399091103,0.8418358343207619
33,4.0,3.0,-7.0,116.0,0.07232147110068947,0.1359165904069227,10.419883939996275,0.8460436189675629
34,3.0,4.0,-7.0,94.0,0.06363080737477937,0.10774701975700823,10.46686050067687,0.8041405110182378
35,3.0,5.0,-8.0,91.5,0.06263207041741899,0.10479046008858907,10.472259078824774,0.7885882419068635
36,6.0,0.0,-6.0,53.0,0.07530317915564723,0.14576169051891616,10.40376659915866,0.8450447933639933
37,6.0,1.0,-7.0,69.0,0.39965291619167626,0.4468477879948864,8.650524777342305,0.8049199222962171
38,5.0,2.0,-7.0,47.0,0.07276921236513162,0.13740701890204296,10.417463716945237,0.8460908021227952
39,5.0,3.0,-8.0,62.5,0.08250548114459376,0.167210036179263,10.36483523705626,0.8393991755033577
40,4.0,4.0,-8.0,106.0,0.06844885763419298,0.1230796210527276,10.440816985761117,0.8400925138830307
41,4.0,5.0,-9.0,100.5,0.06626389513172247,0.11599558668733,10.452627593882577,0.8295602122102199
42,7.0,0.0,-7.0,84.0,0.060355189205250376,0.10362645769747134,10.484566544836497,0.7102751074154322
43,7.0,1.0,-8.0,82.0,0.06061871388288016,0.11495135689945607,10.483142087119578,0.6781391831498641
44,6.0,2.0,-8.0,68.5,0.2005975094612696,0.3173443615626821,9.726499948858015,0.8197905044954336
45,6.0,3.0,-9.0,58.0,0.07805709836191824,0.15446222783901725,10.388880549395038,0.8427960400818999
46,5.0,4.0,-9.0,49.0,0.07357262703953546,0.14007572721544526,10.413120934921428,0.8459644555033631
47,5.0,5.0,-10.0,86.5,0.06084971433015151,0.10095040590089494,10.481893436053245,0.7428871564324524
48,8.0,0.0,-8.0,71.0,0.9309270609387098,0.9474874809858288,5.778772643574558,0.6192356638158272
49,8.0,1.0,-9.0,62.5,0.08250548114459376,0.167210036179263,10.36483523705626,0.8393991755033577
50,7.0,2.0,-9.0,107.5,0.06903467616814597,0.12500416037623086,10.437650399091103,0.8418358343207619
51,7.0,3.0,-10.0,101.5,0.06666543408130993,0.11728470664301985,10.450457113073993,0.8320567727503889
52,6.0,4.0,-10.0,74.0,0.37088062314570297,1.0318605404517112,8.806050685698924,0.5078032805918666
53,6.0,5.0,-11.0,95.5,0.06423841401926123,0.1096094809687803,10.463576140436423,0.8116998830355431
54,9.0,0.0,-9.0,82.0,0.06061871388288016,0.11495135689945607,10.483142087119578,0.6781391831498641
55,9.0,1.0,-10.0,79.0,0.06468114220364385,0.19218769840020775,10.461183015115452,0.6180243945627981
56,8.0,2.0,-10.0,70.0,0.9083662484007191,0.7619038430248725,5.900722981617753,0.7195686281438429
57,8.0,3.0,-11.0,110.0,0.07000326660091723,0.1282041192285032,10.43241477513018,0.8439497152154216
58,7.0,4.0,-11.0,56.0,0.07682549213819642,0.15063821778013553,10.395537880334071,0.8438443635791913
59,7.0,5.0,-12.0,103.0,0.06726432413619943,0.11921877760012058,10.447219869534056,0.8352720270116079
60,10.0,0.0,-10.0,54.5,0.07602880352104932,0.14810444690849042,10.399844305291623,0.8444978547448423
61,10.0,1.0,-11.0,84.0,0.060355189205250376,0.10362645769747134,10.484566544836497,0.7102751074154322
62,9.0,2.0,-11.0,105.5,0.06825266439349371,0.1224371822308952,10.441877489764897,0.8394203629596214
63,9.0,3.0,-12.0,69.5,0.7137343000874444,0.617248275904761,6.952787567094911,0.7704213232807563
64,8.0,4.0,-12.0,55.5,0.07655031978466832,0.14976801917302335,10.397025298461253,0.8440742431403139
65,8.0,5.0,-13.0,63.5,0.08426537907456486,0.17180913984532176,10.35532227527263,0.8383116617321713
66,11.0,0.0,-11.0,107.0,0.06883984565827468,0.12436310178191284,10.438703536982297,0.8412981305173027
67,11.0,1.0,-12.0,98.5,0.06545622192491468,0.11342334175133024,10.456993395000461,0.8235922661752592
68,10.0,2.0,-12.0,116.5,0.07251743519844925,0.1365692886439728,10.41882467460298,0.8460749709100704
69,10.0,3.0,-13.0,96.5,0.06464455854418102,0.1108712179480946,10.461380764626046,0.8161060048312718
70,9.0,4.0,-13.0,59.5,0.07918201979204313,0.1578456174813706,10.38279989301599,0.8418553870588749
71,9.0,5.0,-14.0,77.5,0.07035992550796759,0.3174866662235621,10.430486889146136,0.5821188002311014
72,12.0,0.0,-12.0,80.0,0.062490189351991264,0.15150279072992012,10.473026003502763,0.6397581317698409
73,12.0,1.0,-13.0,107.5,0.06903467616814597,0.12500416037623086,10.437650399091103,0.8418358343207619
74,11.0,2.0,-13.0,82.5,0.06045762947177799,0.11070982575935237,10.484012813666078,0.6867287364281798
75,11.0,3.0,-14.0,102.0,0.06686553686005885,0.11792946189243775,10.44937547643211,0.8331958667942734
76,10.0,4.0,-14.0,74.5,0.2775699638076249,0.983822257992006,9.310432628066911,0.5107379227125103
77,10.0,5.0,-15.0,72.5,0.6700563168210277,1.0567056709964486,7.1888847739404085,0.5307398390114114
78,13.0,0.0,-13.0,53.0,0.07530317915564723,0.14576169051891616,10.40376659915866,0.8450447933639933
79,13.0,1.0,-14.0,79.0,0.06468114220364385,0.19218769840020775,10.461183015115452,0.6180243945627981
80,12.0,2.0,-14.0,67.5,0.11446200512690695,0.228250151688648,10.192097269584304,0.8291818606740683
81,12.0,3.0,-15.0,85.0,0.06048709238066927,0.10171232384616263,10.483853554699094,0.7242504918719469
82,11.0,4.0,-15.0,50.5,0.07419656077167812,0.14213826843656974,10.409748320153087,0.8457163157067312
83,11.0,5.0,-16.0,105.5,0.06825266439349371,0.1224371822308952,10.441877489764897,0.8394203629596214
84,14.0,0.0,-14.0,59.5,0.07918201979204313,0.1578456174813706,10.38279989301599,0.8418553870588749
85,14.0,1.0,-15.0,114.5,0.0717381160841559,0.13397282563043852,10.423037210355918,0.8458352200932938
86,13.0,2.0,-15.0,50.0,0.07398599872611909,0.1414434708659651,10.410886493372324,0.8458126418160119
87,13.0,3.0,-16.0,71.0,0.9309270609387098,0.9474874809858288,5.778772643574558,0.6192356638158272
88,12.0,4.0,-16.0,99.5,0.06586073906736642,0.1147079724273518,10.45480681585207,0.8267489114835235
89,12.0,5.0,-17.0,112.0,0.07077387229232918,0.13076240700637531,10.42824933896038,0.8450508283652693
90,15.0,0.0,-15.0,63.0,0.0833200285380285,0.1693676721581307,10.360432278172828,0.8388788696440713
91,15.0,1.0,-16.0,108.5,0.06942312871756147,0.12628505011409585,10.435550655580752,0.8427909148998373
92,14.0,2.0,-16.0,64.5,0.08673085475777433,0.1778835447324189,10.341995379687717,0.8369937390180332
93,14.0,3.0,-17.0,76.0,0.08551281887862704,0.6159781478599443,10.348579357412843,0.5422671308903765
94,13.0,4.0,-17.0,99.0,0.06565863156810567,0.11406517655301415,10.455899288821051,0.8252157782771041
95,13.0,5.0,-18.0,115.5,0.0721263548364007,0.13526652273104187,10.420938622505943,0.8459937700541348
96,16.0,0.0,-16.0,115.5,0.0721263548364007,0.13526652273104187,10.420938622505943,0.8459937700541348
97,16.0,1.0,-17.0,74.5,0.2775699638076249,0.983822257992006,9.310432628066911,0.5107379227125103
98,15.0,2.0,-17.0,109.5,0.06981017607354073,0.12756463725607636,10.433458507710595,0.8435976970176452
99,15.0,3.0,-18.0,100.0,0.06606250501764398,0.1153515076474238,10.45371618909381,0.8281957530906365
100,14.0,4.0,-18.0,102.0,0.06686553686005885,0.11792946189243775,10.44937547643211,0.8331958667942734
101,14.0,5.0,-19.0,100.0,0.06606250501764398,0.1153515076474238,10.45371618909381,0.8281957530906365
102,17.0,0.0,-17.0,86.0,0.060712606099675964,0.10100777257534033,10.482634561623383,0.7369684952508123
103,17.0,1.0,-18.0,63.5,0.08426537907456486,0.17180913984532176,10.35532227527263,0.8383116617321713
104,16.0,2.0,-18.0,64.0,0.08538238037845687,0.1746116346434011,10.349284430386726,0.8376877221797729
105,16.0,3.0,-19.0,57.5,0.07772579816461027,0.15344546588540647,10.390671361272377,0.8430784990476363
106,15.0,4.0,-19.0,84.0,0.060355189205250376,0.10362645769747134,10.484566544836497,0.7102751074154322
107,15.0,5.0,-20.0,94.5,0.06383297587143205,0.10836283594735267,10.46576769799226,0.8067948390482667
108,18.0,0.0,-18.0,61.0,0.08059495277299343,0.16194076367060925,10.375162417443288,0.8407449774021097
109,18.0,1.0,-19.0,105.5,0.06825266439349371,0.1224371822308952,10.441877489764897,0.8394203629596214
110,17.0,2.0,-19.0,109.0,0.06961681042676662,0.1269249746791586,10.434503727422888,0.8432119752929504
111,17.0,3.0,-20.0,76.0,0.08551281887862704,0.6159781478599443,10.348579357412843,0.5422671308903765
112,16.0,4.0,-20.0,56.5,0.07711202584298668,0.15153844626275054,10.39398904949737,0.8436020683045755
113,16.0,5.0,-21.0,115.0,0.07193194596863474,0.13461871379371787,10.421989481250627,0.8459245965088009
114,19.0,0.0,-19.0,82.5,0.06045762947177799,0.11070982575935237,10.484012813666078,0.6867287364281798
115,19.0,1.0,-20.0,80.0,0.062490189351991264,0.15150279072992012,10.473026003502763,0.6397581317698409
116,18.0,2.0,-20.0,89.5,0.061863812869101024,0.10270721733447448,10.476411822329194,0.7729613381558017
117,18.0,3.0,-21.0,94.5,0.06383297587143205,0.10836283594735267,10.46576769799226,0.8067948390482667
118,17.0,4.0,-21.0,87.0,0.06099904815363511,0.10103342237480777,10.481086226196574,0.7485282548503542
119,17.0,5.0,-22.0,57.5,0.07772579816461027,0.15344546588540647,10.390671361272377,0.8430784990476363
120,20.0,0.0,-20.0,102.5,0.06706517124817284,0.11857418597282122,10.448296371631493,0.8342665769844665
121,20.0,1.0,-21.0,98.5,0.06545622192491468,0.11342334175133024,10.456993395000461,0.8235922661752592
122,19.0,2.0,-21.0,48.5,0.07336922877535923,0.13940120103901973,10.41422038499806,0.8460190169349205
123,19.0,3.0,-22.0,80.5,0.06177314823740936,0.13823087774210524,10.47690190141942,0.6499776166744617
124,18.0,4.0,-22.0,74.0,0.37088062314570297,1.0318605404517112,8.806050685698924,0.5078032805918666
125,18.0,5.0,-23.0,83.0,0.06036987319116972,0.1075699247633175,10.484487171939637,0.6949393453147418
126,21.0,0.0,-21.0,111.0,0.07038881060791484,0.1294829422253358,10.430330753470733,0.8445588004464851
127,21.0,1.0,-22.0,101.5,0.06666543408130993,0.11728470664301985,10.450457113073993,0.8320567727503889
128,20.0,2.0,-22.0,101.0,0.06646487985965807,0.1166400370350344,10.451541189947788,0.8308460271924578
129,20.0,3.0,-23.0,111.5,0.07058137138111162,0.1301225236391579,10.429289884426423,0.8448187654420368
130,19.0,4.0,-23.0,86.5,0.06084971433015151,0.10095040590089494,10.481893436053245,0.7428871564324524
131,19.0,5.0,-24.0,95.5,0.06423841401926123,0.1096094809687803,10.463576140436423,0.8116998830355431
132,22.0,0.0,-22.0,73.5,0.4677949222264292,1.0560195140803696,8.28218960958689,0.5096926251012548
133,22.0,1.0,-23.0,98.0,0.06525355512918646,0.11278271993327657,10.458088891193585,0.8218741019688299
134,21.0,2.0,-23.0,107.0,0.06883984565827468,0.12436310178191284,10.438703536982297,0.8412981305173027
135,21.0,3.0,-24.0,92.0,0.06282949101590725,0.10535992972980762,10.47119194045456,0.7920263611983059
136,20.0,4.0,-24.0,103.5,0.06746298614032738,0.11986315001209573,10.446146020863095,0.8362152026130137
137,20.0,5.0,-25.0,110.0,0.07000326660091723,0.1282041192285032,10.43241477513018,0.8439497152154216
138,23.0,0.0,-23.0,67.5,0.11446200512690695,0.228250151688648,10.192097269584304,0.8291818606740683
139,23.0,1.0,-24.0,49.0,0.07357262703953546,0.14007572721544526,10.413120934921428,0.8459644555033631
140,22.0,2.0,-24.0,106.5,0.06864457940185976,0.12372159352222427,10.439759030260218,0.8407177136721012
141,22.0,3.0,-25.0,77.5,0.07035992550796759,0.3174866662235621,10.430486889146136,0.5821188002311014
142,21.0,4.0,-25.0,80.5,0.06177314823740936,0.13823087774210524,10.47690190141942,0.6499776166744617
143,21.0,5.0,-26.0,65.5,0.09054283847499588,0.1865468710942725,10.321390062297333,0.835313040707308
144,24.0,0.0,-24.0,100.5,0.06626389513172247,0.11599558668733,10.452627593882577,0.8295602122102199
145,24.0,1.0,-25.0,112.5,0.07096638171204611,0.1314027566911694,10.427208747502453,0.8452562686337612
146,23.0,2.0,-25.0,92.0,0.06282949101590725,0.10535992972980762,10.47119194045456,0.7920263611983059
147,23.0,3.0,-26.0,47.0,0.07276921236513162,0.13740701890204296,10.417463716945237,0.8460908021227952
148,22.0,4.0,-26.0,109.5,0.06981017607354073,0.12756463725607636,10.433458507710595,0.8435976970176452
149,22.0,5.0,-27.0,72.5,0.6700563168210277,1.0567056709964486,7.1888847739404085,0.5307398390114114
150,25.0,0.0,-25.0,105.0,0.06805598743097299,0.12179428718786214,10.442940608481225,0.8386989902123958
151,25.0,1.0,-26.0,73.0,0.5681090023436418,1.0633154000106042,7.739951338683037,0.5170590946749022
152,24.0,2.0,-26.0,56.5,0.07711202584298668,0.15153844626275054,10.39398904949737,0.8436020683045755
153,24.0,3.0,-27.0,94.0,0.06363080737477937,0.10774701975700823,10.46686050067687,0.8041405110182378
154,23.0,4.0,-27.0,80.5,0.06177314823740936,0.13823087774210524,10.47690190141942,0.6499776166744617
155,23.0,5.0,-28.0,64.0,0.08538238037845687,0.1746116346434011,10.349284430386726,0.8376877221797729
156,26.0,0.0,-26.0,71.0,0.9309270609387098,0.9474874809858288,5.778772643574558,0.6192356638158272
157,26.0,1.0,-27.0,111.0,0.07038881060791484,0.1294829422253358,10.430330753470733,0.8445588004464851
158,25.0,2.0,-27.0,92.5,0.06302832338859025,0.1059423173153604,10.470117170872488,0.79529326839779
159,25.0,3.0,-28.0,66.0,0.09340445678884657,0.19255857456155906,10.305921855195434,0.8342586032894549
160,24.0,4.0,-28.0,47.5,0.07296774028459302,0.13806743478403458,10.416390593056258,0.8460827905965244
161,24.0,5.0,-29.0,102.0,0.06686553686005885,0.11792946189243775,10.44937547643211,0.8331958667942734
162,27.0,0.0,-27.0,95.5,0.06423841401926123,0.1096094809687803,10.463576140436423,0.8116998830355431
163,27.0,1.0,-28.0,92.0,0.06282949101590725,0.10535992972980762,10.47119194045456,0.7920263611983059
164,26.0,2.0,-28.0,113.5,0.0713517333510865,0.13268561238297108,10.425125765669804,0.8455920843074637
165,26.0,3.0,-29.0,77.5,0.07035992550796759,0.3174866662235621,10.430486889146136,0.5821188002311014
166,25.0,4.0,-29.0,103.0,0.06726432413619943,0.11921877760012058,10.447219869534056,0.8352720270116079
167,25.0,5.0,-30.0,104.0,0.06766115152294216,0.12050723019295732,10.445074856632743,0.8370989573341397
168,28.0,0.0,-28.0,103.0,0.06726432413619943,0.11921877760012058,10.447219869534056,0.8352720270116079
169,28.0,1.0,-29.0,92.0,0.06282949101590725,0.10535992972980762,10.47119194045456,0.7920263611983059
170,27.0,2.0,-29.0,66.0,0.09340445678884657,0.19255857456155906,10.305921855195434,0.8342586032894549
171,27.0,3.0,-30.0,78.5,0.06624218457117641,0.22280232417597365,10.452744948263923,0.6065006603096309
172,26.0,4.0,-30.0,102.5,0.06706517124817284,0.11857418597282122,10.448296371631493,0.8342665769844665
173,26.0,5.0,-31.0,64.5,0.08673085475777433,0.1778835447324189,10.341995379687717,0.8369937390180332
174,29.0,0.0,-29.0,67.0,0.10367640820918676,0.21150432207207015,10.250397793463867,0.8313664805710334
175,29.0,1.0,-30.0,106.0,0.06844885763419298,0.1230796210527276,10.440816985761117,0.8400925138830307
176,28.0,2.0,-30.0,101.5,0.06666543408130993,0.11728470664301985,10.450457113073993,0.8320567727503889
177,28.0,3.0,-31.0,117.0,0.07271440082710635,0.13722502633954514,10.417759995529156,0.8460886042046993
178,27.0,4.0,-31.0,103.5,0.06746298614032738,0.11986315001209573,10.446146020863095,0.8362152026130137
179,27.0,5.0,-32.0,109.0,0.06961681042676662,0.1269249746791586,10.434503727422888,0.8432119752929504
180,30.0,0.0,-30.0,60.0,0.07961355949781082,0.15911465570857014,10.380467245957787,0.8415065275002538
181,30.0,1.0,-31.0,90.0,0.0620517544227145,0.10319022084702466,10.475395922039391,0.7771663196727209
182,29.0,2.0,-31.0,107.0,0.06883984565827468,0.12436310178191284,10.438703536982297,0.8412981305173027
183,29.0,3.0,-32.0,107.5,0.06903467616814597,0.12500416037623086,10.437650399091103,0.8418358343207619
184,28.0,4.0,-32.0,57.0,0.07741150730486282,0.15247266305325724,10.392370230784527,0.8433469544428791
185,28.0,5.0,-33.0,47.5,0.07296774028459302,0.13806743478403458,10.416390593056258,0.8460827905965244
186,31.0,0.0,-31.0,55.0,0.07628514819814704,0.14892442316469098,10.398458658388392,0.8442920050309972
187,31.0,1.0,-32.0,103.0,0.06726432413619943,0.11921877760012058,10.447219869534056,0.8352720270116079
188,30.0,2.0,-32.0,113.5,0.0713517333510865,0.13268561238297108,10.425125765669804,0.8455920843074637
189,30.0,3.0,-33.0,96.0,0.06444144782808997,0.1102387739058864,10.4624786603887,0.8139624936897493
190,29.0,4.0,-33.0,67.0,0.10367640820918676,0.21150432207207015,10.250397793463867,0.8313664805710334
191,29.0,5.0,-34.0,97.5,0.06505068233358223,0.11214359817419947,10.459185500899553,0.8200568184941636
192,32.0,0.0,-32.0,100.0,0.06606250501764398,0.1153515076474238,10.45371618909381,0.8281957530906365
193,32.0,1.0,-33.0,79.0,0.06468114220364385,0.19218769840020775,10.461183015115452,0.6180243945627981
194,31.0,2.0,-33.0,54.5,0.07602880352104932,0.14810444690849042,10.399844305291623,0.8444978547448423
195,31.0,3.0,-34.0,85.5,0.06059054778290456,0.1012447270956089,10.483294336308633,0.7307603576218911
196,30.0,4.0,-34.0,105.0,0.06805598743097299,0.12179428718786214,10.442940608481225,0.8386989902123958
197,30.0,5.0,-35.0,110.5,0.07019612780411723,0.1288435169004202,10.431372282139911,0.8442695881989617
198,33.0,0.0,-33.0,61.5,0.08116124391582094,0.16353408358986662,10.372101384238816,0.8403271166615648
199,33.0,1.0,-34.0,79.5,0.06344378617649056,0.16903421813781405,10.467871426073039,0.6291088864053728
200,32.0,2.0,-34.0,106.5,0.06864457940185976,0.12372159352222427,10.439759030260218,0.8407177136721012
201,32.0,3.0,-35.0,104.5,0.06785881814265593,0.12115095828934536,10.444006388418073,0.8379260180438924
202,31.0,4.0,-35.0,103.0,0.06726432413619943,0.11921877760012058,10.447219869534056,0.8352720270116079
203,31.0,5.0,-36.0,51.5,0.07462715868692779,0.1435543234872631,10.407420763854443,0.8454847928906916
204,34.0,0.0,-34.0,105.5,0.06825266439349371,0.1224371822308952,10.441877489764897,0.8394203629596214
205,34.0,1.0,-35.0,87.0,0.06099904815363511,0.10103342237480777,10.481086226196574,0.7485282548503542
206,33.0,2.0,-35.0,51.5,0.07462715868692779,0.1435543234872631,10.407420763854443,0.8454847928906916
207,33.0,3.0,-36.0,114.0,0.0715447477083268,0.1333285513001797,10.424082444819856,0.8457247105993582
208,32.0,4.0,-36.0,111.0,0.07038881060791484,0.1294829422253358,10.430330753470733,0.8445588004464851
209,32.0,5.0,-37.0,117.0,0.07271440082710635,0.13722502633954514,10.417759995529156,0.8460886042046993
210,35.0,0.0,-35.0,104.5,0.06785881814265593,0.12115095828934536,10.444006388418073,0.8379260180438924
211,35.0,1.0,-36.0,55.5,0.07655031978466832,0.14976801917302335,10.397025298461253,0.8440742431403139
212,34.0,2.0,-36.0,97.0,0.06484766155641311,0.11150630494854508,10.460282910505873,0.8181357462732388
213,34.0,3.0,-37.0,98.0,0.06525355512918646,0.11278271993327657,10.458088891193585,0.8218741019688299
214,33.0,4.0,-37.0,90.5,0.0622427894523914,0.10370179904579413,10.474363300257352,0.7811665905737101
215,33.0,5.0,-38.0,61.5,0.08116124391582094,0.16353408358986662,10.372101384238816,0.8403271166615648
216,36.0,0.0,-36.0,113.5,0.0713517333510865,0.13268561238297108,10.425125765669804,0.8455920843074637
217,36.0,1.0,-37.0,86.5,0.06084971433015151,0.10095040590089494,10.481893436053245,0.7428871564324524
218,35.0,2.0,-37.0,70.0,0.9083662484007191,0.7619038430248725,5.900722981617753,0.7195686281438429
219,35.0,3.0,-38.0,49.5,0.07377812391481849,0.14075623371959345,10.412010141000977,0.8458955017935941
220,34.0,4.0,-38.0,108.0,0.06922909461124258,0.1256447964642163,10.436599488587882,0.8423328007155083
221,34.0,5.0,-39.0,97.5,0.06505068233358223,0.11214359817419947,10.459185500899553,0.8200568184941636
222,37.0,0.0,-37.0,117.0,0.07271440082710635,0.13722502633954514,10.417759995529156,0.8460886042046993
223,37.0,1.0,-38.0,96.0,0.06444144782808997,0.1102387739058864,10.4624786603887,0.8139624936897493
224,36.0,2.0,-38.0,109.0,0.06961681042676662,0.1269249746791586,10.434503727422888,0.8432119752929504
225,36.0,3.0,-39.0,79.5,0.06344378617649056,0.16903421813781405,10.467871426073039,0.6291088864053728
226,35.0,4.0,-39.0,100.0,0.06606250501764398,0.1153515076474238,10.45371618909381,0.8281957530906365
227,35.0,5.0,-40.0,64.5,0.08673085475777433,0.1778835447324189,10.341995379687717,0.8369937390180332
228,38.0,0.0,-38.0,108.0,0.06922909461124258,0.1256447964642163,10.436599488587882,0.8423328007155083
229,38.0,1.0,-39.0,91.5,0.06263207041741899,0.10479046008858907,10.472259078824774,0.7885882419068635
230,37.0,2.0,-39.0,73.5,0.4677949222264292,1.0560195140803696,8.28218960958689,0.5096926251012548
231,37.0,3.0,-40.0,65.0,0.08840211188944165,0.1817823760510648,10.33296155735438,0.8362111415671928
232,36.0,4.0,-40.0,78.0,0.06814318318274809,0.2633980872127064,10.442469280093269,0.5945340030284674
233,36.0,5.0,-41.0,58.5,0.07840802747440316,0.15552927011898346,10.3869836352735,0.8424987525352898
234,39.0,0.0,-39.0,86.5,0.06084971433015151,0.10095040590089494,10.481893436053245,0.7428871564324524
235,39.0,1.0,-40.0,117.0,0.07271440082710635,0.13722502633954514,10.417759995529156,0.8460886042046993
236,38.0,2.0,-40.0,114.5,0.0717381160841559,0.13397282563043852,10.423037210355918,0.8458352200932938
237,38.0,3.0,-41.0,75.5,0.11822141702484487,0.7671171702364965,10.171776124190043,0.529031628927113
238,37.0,4.0,-41.0,62.0,0.0817928788649629,0.16527966161657587,10.36868714127048,0.8398800134507564
239,37.0,5.0,-42.0,86.5,0.06084971433015151,0.10095040590089494,10.481893436053245,0.7428871564324524
