,q,r,s,time,Ca_cyt,IP3,Ca_stored,IP3R_act
257,40.0,5.0,-45.0,67.0,0.1036764082091867,0.2115043220720701,10.250397793463868,0.8313664805710334
258,43.0,0.0,-43.0,60.0,0.0796135594978108,0.1591146557085701,10.380467245957789,0.8415065275002538
259,43.0,1.0,-44.0,47.5,0.072967740284593,0.1380674347840345,10.416390593056258,0.8460827905965244
260,42.0,2.0,-44.0,63.5,0.0842653790745648,0.1718091398453217,10.35532227527263,0.8383116617321713
261,42.0,3.0,-45.0,72.5,0.6700563168210277,1.0567056709964486,7.1888847739404085,0.5307398390114114
262,41.0,4.0,-45.0,57.0,0.0774115073048628,0.1524726630532572,10.392370230784527,0.8433469544428791
263,41.0,5.0,-46.0,87.5,0.0611583506360017,0.1012266404813661,10.480225131697294,0.7539033426361337
264,44.0,0.0,-44.0,100.5,0.0662638951317224,0.11599558668733,10.452627593882577,0.82956021221022
265,44.0,1.0,-45.0,63.5,0.0842653790745648,0.1718091398453217,10.35532227527263,0.8383116617321713
266,43.0,2.0,-45.0,81.5,0.0608733380050659,0.1206325800450403,10.48176574051317,0.6691583558702195
267,43.0,3.0,-46.0,71.5,0.8605074979891763,1.00128189997791,6.159418929788255,0.5809563579134768
268,42.0,4.0,-46.0,88.5,0.0614999602208886,0.1018557306365725,10.47837859340061,0.7638998064774354
269,42.0,5.0,-47.0,78.0,0.068143183182748,0.2633980872127064,10.442469280093269,0.5945340030284674
270,45.0,0.0,-45.0,57.0,0.0774115073048628,0.1524726630532572,10.392370230784527,0.8433469544428791
271,45.0,1.0,-46.0,57.0,0.0774115073048628,0.1524726630532572,10.392370230784527,0.8433469544428791
272,44.0,2.0,-46.0,62.5,0.0825054811445937,0.167210036179263,10.36483523705626,0.8393991755033577
273,44.0,3.0,-47.0,68.5,0.2005975094612695,0.3173443615626821,9.726499948858017,0.8197905044954336
274,43.0,4.0,-47.0,100.5,0.0662638951317224,0.11599558668733,10.452627593882577,0.82956021221022
275,43.0,5.0,-48.0,81.0,0.061247337953628,0.1281976573169397,10.479744119169592,0.6597746687910251
276,46.0,0.0,-46.0,73.0,0.5681090023436418,1.0633154000106042,7.739951338683037,0.5170590946749022
277,46.0,1.0,-47.0,110.5,0.0701961278041172,0.1288435169004202,10.43137228213991,0.8442695881989617
278,45.0,2.0,-47.0,92.0,0.0628294910159072,0.1053599297298076,10.47119194045456,0.792026361198306
279,45.0,3.0,-48.0,72.5,0.6700563168210277,1.0567056709964486,7.1888847739404085,0.5307398390114114
280,44.0,4.0,-48.0,91.0,0.0624363779071552,0.1042366230957261,10.473316876177549,0.784971050399681
281,44.0,5.0,-49.0,73.0,0.5681090023436418,1.0633154000106042,7.739951338683037,0.5170590946749022
282,47.0,0.0,-47.0,51.0,0.0744101533830329,0.1428415457658388,10.408593765497116,0.8456069172197892
283,47.0,1.0,-48.0,68.0,0.1371307997057852,0.2571856037294258,10.069563244833608,0.8258806433144801
284,46.0,2.0,-48.0,66.0,0.0934044567888465,0.192558574561559,10.305921855195434,0.8342586032894549
285,46.0,3.0,-49.0,83.0,0.0603698731911697,0.1075699247633175,10.484487171939636,0.6949393453147418
286,45.0,4.0,-49.0,67.5,0.1144620051269069,0.2282501516886479,10.192097269584302,0.8291818606740683
287,45.0,5.0,-50.0,105.5,0.0682526643934937,0.1224371822308952,10.441877489764895,0.8394203629596214
288,48.0,0.0,-48.0,114.0,0.0715447477083268,0.1333285513001797,10.424082444819856,0.8457247105993582
289,48.0,1.0,-49.0,111.5,0.0705813713811116,0.1301225236391579,10.429289884426424,0.8448187654420368
290,47.0,2.0,-49.0,93.5,0.0634291928479539,0.1071374835102794,10.46795030892998,0.801343273288988
291,47.0,3.0,-50.0,53.5,0.0755386519323532,0.1465252367335238,10.402493773338628,0.8448742345989303
292,46.0,4.0,-50.0,66.5,0.0974558364621775,0.2004702512697959,10.284022505609864,0.8329818159605727
293,46.0,5.0,-51.0,81.0,0.061247337953628,0.1281976573169397,10.479744119169592,0.6597746687910251
294,49.0,0.0,-49.0,66.0,0.0934044567888465,0.192558574561559,10.305921855195434,0.8342586032894549
295,49.0,1.0,-50.0,93.5,0.0634291928479539,0.1071374835102794,10.46795030892998,0.801343273288988
296,48.0,2.0,-50.0,62.5,0.0825054811445937,0.167210036179263,10.36483523705626,0.8393991755033577
297,48.0,3.0,-51.0,90.5,0.0622427894523914,0.1037017990457941,10.474363300257352,0.7811665905737101
298,47.0,4.0,-51.0,52.5,0.0750731645364891,0.1450130539416909,10.40500992142438,0.8452035090484713
299,47.0,5.0,-52.0,80.5,0.0617731482374093,0.1382308777421052,10.476901901419422,0.6499776166744617
300,50.0,0.0,-50.0,49.0,0.0735726270395354,0.1400757272154452,10.413120934921428,0.8459644555033631
301,50.0,1.0,-51.0,58.5,0.0784080274744031,0.1555292701189834,10.3869836352735,0.8424987525352898
302,49.0,2.0,-51.0,102.0,0.0668655368600588,0.1179294618924377,10.44937547643211,0.8331958667942734
303,49.0,3.0,-52.0,96.0,0.0644414478280899,0.1102387739058863,10.4624786603887,0.8139624936897493
304,48.0,4.0,-52.0,76.0,0.085512818878627,0.6159781478599443,10.348579357412843,0.5422671308903765
305,48.0,5.0,-53.0,66.0,0.0934044567888465,0.192558574561559,10.305921855195434,0.8342586032894549
306,51.0,0.0,-51.0,86.0,0.0607126060996759,0.1010077725753403,10.482634561623382,0.7369684952508123
307,51.0,1.0,-52.0,54.5,0.0760288035210493,0.1481044469084904,10.399844305291625,0.8444978547448423
308,50.0,2.0,-52.0,62.5,0.0825054811445937,0.167210036179263,10.36483523705626,0.8393991755033577
309,50.0,3.0,-53.0,113.5,0.0713517333510865,0.132685612382971,10.425125765669804,0.8455920843074637
310,49.0,4.0,-53.0,98.0,0.0652535551291864,0.1127827199332765,10.458088891193585,0.82187410196883
311,49.0,5.0,-54.0,68.5,0.2005975094612695,0.3173443615626821,9.726499948858017,0.8197905044954336
312,52.0,0.0,-52.0,47.0,0.0727692123651316,0.1374070189020429,10.417463716945235,0.8460908021227952
313,52.0,1.0,-53.0,54.0,0.0757802674134576,0.1473054818736718,10.401187743711036,0.8446919151605368
314,51.0,2.0,-53.0,55.5,0.0765503197846683,0.1497680191730233,10.397025298461251,0.8440742431403139
315,51.0,3.0,-54.0,109.5,0.0698101760735407,0.1275646372560763,10.433458507710595,0.8435976970176452
316,50.0,4.0,-54.0,100.5,0.0662638951317224,0.11599558668733,10.452627593882577,0.82956021221022
317,50.0,5.0,-55.0,51.5,0.0746271586869277,0.1435543234872631,10.407420763854445,0.8454847928906916
318,53.0,0.0,-53.0,49.0,0.0735726270395354,0.1400757272154452,10.413120934921428,0.8459644555033631
319,53.0,1.0,-54.0,56.5,0.0771120258429866,0.1515384462627505,10.39398904949737,0.8436020683045755
320,52.0,2.0,-54.0,114.5,0.0717381160841559,0.1339728256304385,10.423037210355918,0.8458352200932938
321,52.0,3.0,-55.0,94.5,0.063832975871432,0.1083628359473526,10.46576769799226,0.8067948390482667
322,51.0,4.0,-55.0,47.5,0.072967740284593,0.1380674347840345,10.416390593056258,0.8460827905965244
323,51.0,5.0,-56.0,63.0,0.0833200285380285,0.1693676721581307,10.360432278172828,0.8388788696440713
324,54.0,0.0,-54.0,89.5,0.061863812869101,0.1027072173344744,10.476411822329194,0.7729613381558017
325,54.0,1.0,-55.0,95.5,0.0642384140192612,0.1096094809687803,10.463576140436423,0.8116998830355431
326,53.0,2.0,-55.0,94.0,0.0636308073747793,0.1077470197570082,10.46686050067687,0.8041405110182378
327,53.0,3.0,-56.0,66.5,0.0974558364621775,0.2004702512697959,10.284022505609864,0.8329818159605727
328,52.0,4.0,-56.0,59.5,0.0791820197920431,0.1578456174813706,10.38279989301599,0.8418553870588749
329,52.0,5.0,-57.0,100.5,0.0662638951317224,0.11599558668733,10.452627593882577,0.82956021221022
330,55.0,0.0,-55.0,100.0,0.0660625050176439,0.1153515076474238,10.45371618909381,0.8281957530906365
331,55.0,1.0,-56.0,86.0,0.0607126060996759,0.1010077725753403,10.482634561623382,0.7369684952508123
332,54.0,2.0,-56.0,65.0,0.0884021118894416,0.1817823760510647,10.33296155735438,0.8362111415671928
333,54.0,3.0,-57.0,56.5,0.0771120258429866,0.1515384462627505,10.39398904949737,0.8436020683045755
334,53.0,4.0,-57.0,100.0,0.0660625050176439,0.1153515076474238,10.45371618909381,0.8281957530906365
335,53.0,5.0,-58.0,53.0,0.0753031791556472,0.1457616905189161,10.40376659915866,0.8450447933639933
336,56.0,0.0,-56.0,49.0,0.0735726270395354,0.1400757272154452,10.413120934921428,0.8459644555033631
337,56.0,1.0,-57.0,100.0,0.0660625050176439,0.1153515076474238,10.45371618909381,0.8281957530906365
338,55.0,2.0,-57.0,101.0,0.066464879859658,0.1166400370350344,10.45154118994779,0.8308460271924578
339,55.0,3.0,-58.0,105.5,0.0682526643934937,0.1224371822308952,10.441877489764895,0.8394203629596214
340,54.0,4.0,-58.0,70.5,0.9602371053425204,0.8699672324201959,5.620339971121529,0.6663607485946748
341,54.0,5.0,-59.0,65.5,0.0905428384749958,0.1865468710942725,10.321390062297333,0.835313040707308
342,57.0,0.0,-57.0,107.5,0.0690346761681459,0.1250041603762308,10.437650399091105,0.8418358343207619
343,57.0,1.0,-58.0,48.0,0.073167676295377,0.1387319756532004,10.415309857862828,0.8460586544210993
344,56.0,2.0,-58.0,70.0,0.908366248400719,0.7619038430248725,5.900722981617752,0.719568628143843
345,56.0,3.0,-59.0,72.5,0.6700563168210277,1.0567056709964486,7.1888847739404085,0.5307398390114114
346,55.0,4.0,-59.0,82.5,0.0604576294717779,0.1107098257593523,10.484012813666078,0.6867287364281798
347,55.0,5.0,-60.0,93.0,0.0632282999055517,0.106535429612467,10.46903621672675,0.7983964986513007
348,58.0,0.0,-58.0,66.0,0.0934044567888465,0.192558574561559,10.305921855195434,0.8342586032894549
349,58.0,1.0,-59.0,117.0,0.0727144008271063,0.1372250263395451,10.417759995529156,0.8460886042046993
350,57.0,2.0,-59.0,76.5,0.0763690855287255,0.4875003475136795,10.398004943087985,0.5559182712828733
351,57.0,3.0,-60.0,116.0,0.0723214711006894,0.1359165904069227,10.419883939996277,0.8460436189675629
352,56.0,4.0,-60.0,100.0,0.0660625050176439,0.1153515076474238,10.45371618909381,0.8281957530906365
353,56.0,5.0,-61.0,105.0,0.0680559874309729,0.1217942871878621,10.442940608481225,0.8386989902123958
354,59.0,0.0,-59.0,108.0,0.0692290946112425,0.1256447964642163,10.436599488587882,0.8423328007155083
355,59.0,1.0,-60.0,50.0,0.073985998726119,0.1414434708659651,10.410886493372324,0.8458126418160119
356,58.0,2.0,-60.0,72.0,0.7697567126020116,1.036558765086082,6.64996371566482,0.5517069349033858
357,58.0,3.0,-61.0,113.5,0.0713517333510865,0.132685612382971,10.425125765669804,0.8455920843074637
358,57.0,4.0,-61.0,59.0,0.0787817308426072,0.156654083776311,10.384963617066992,0.8421856181977375
359,57.0,5.0,-62.0,106.0,0.0684488576341929,0.1230796210527276,10.440816985761115,0.8400925138830307
